name;last_name;birth_date;id;city;town;symptoms;description;status;date_of_admission
Onésimo;Henríquez;6/02/1926;2091742752;Sacatepéquez;San Miguel Dueñas;Fiebre, Cansancio;Minneapolis, Estados Unidos;Confirmado;27/04/2020
Hipólita;Gallardo;10/10/1966;24307998211;San Marcos;Malacatán;Fiebre, Cansancio, Escalofríos y dolores corporales;New York City, Estados Unidos;Sospechoso;29/04/2020
Letizia;Posada;17/11/1956;2768378752;Guatemala;San José Pinula;Fiebre, Tos seca;Morazán, Guatemala;Sospechoso;19/03/2020
Evangelino;Tejada;11/12/2008;22555870171;Sololá;Concepción;Fiebre, Tos seca;Columbia, Estados Unidos;Recuperado;19/03/2020
Elis;Blanco;16/04/1953;24869128155;Jutiapa;Moyuta;Fiebre, Dificultad respiratoria;Conroe, Estados Unidos;Confirmado;29/04/2020
Vespasiano;Garibay;4/02/1944;249136691610;Guatemala;Villa Canales;Fiebre, Tos seca;Minneapolis, Estados Unidos;Confirmado;6/05/2020
Aristóbulo;Bueno;31/05/1933;22956223111;Escuintla;Palín;Fiebre, Dificultad respiratoria;Dallas, Estados Unidos;Confirmado;18/04/2020
Arnau;Barrientos;5/08/1990;2880994015;Zacapa;Cabañas;Fiebre, Cansancio;Emiliano Zapata, Mexico;Recuperado;28/04/2020
Piedad;Valadez;23/09/1926;2390378864;Suchitepéquez;Mazatenango ;Fiebre, Cansancio, Escalofríos y dolores corporales;Fullerton, Estados Unidos;Recuperado;27/04/2020
Marilu;Alcalá;25/07/2009;23797525217;Guatemala;Guatemala;Fiebre, Cansancio;San Marcos, Honduras;Confirmado;6/05/2020
Merced;Villareal;15/05/1958;29365831129;Alta Verapaz;Cobán;Fiebre, Dificultad respiratoria;Guanaja, Honduras;Recuperado;24/04/2020
Gibert;Laboy;19/03/1957;20281235164;Petén;San José;Fiebre, Cansancio, Escalofríos y dolores corporales;San Diego, Estados Unidos;Sospechoso;7/04/2020
Verona;Almanza;15/10/1997;1952731675;San Marcos;Comitancillo;Fiebre, Tos seca;Guanagazapa, Guatemala;Confirmado;19/04/2020
Abdo;Vaca;3/08/1935;227566431510;Sololá;San Antonio Palopó;Fiebre, Tos seca;Vitoria-Gasteiz, España;Recuperado;20/03/2020
Abad;Ochoa;24/01/1962;26144441185;Guatemala;Guatemala;Fiebre, Cansancio, Escalofríos y dolores corporales;El Corpus, Honduras;Sospechoso;20/03/2020
Nontue;Lomeli;6/12/2005;2353947911;Sololá;Panajachel;Fiebre, Dificultad respiratoria;Las Trojes, Honduras;Sospechoso;23/03/2020
Simeón;Ceballos;23/10/1984;2557240945;Quetzaltenango;San Carlos Sija;Fiebre, Cansancio;Vicente Guerrero, Mexico;Recuperado;15/04/2020
Emilse;Almaraz;19/03/1980;25039318195;San Marcos;Catarina;Fiebre, Tos seca, Escalofríos y dolores corporales;Tierra Blanca, Mexico;Sospechoso;14/03/2020
Maia;Fierro;4/07/1958;22175113172;Sacatepéquez;Santa María de Jesús;Fiebre, Tos seca;Lansing, Estados Unidos;Confirmado;28/03/2020
Meg;Gamez;10/05/1993;2510138724;Sololá;Sololá;Fiebre, Tos seca, Escalofríos y dolores corporales;Pueblo, Estados Unidos;Confirmado;9/04/2020
Lisias;Chavarría;8/01/1963;24866085205; Quetzaltenango; Salcajá;Fiebre, Tos seca;Boise, Estados Unidos;Confirmado;6/04/2020
Sabel;Mota;30/01/1974;2941558043;San Marcos;Catarina;Fiebre, Tos seca;Baja Mar, Honduras;Confirmado;24/03/2020
Arlinda;Guardado;16/08/1937;2533822122;San Marcos;San Marcos;Fiebre, Tos seca, Escalofríos y dolores corporales;El Pino, Honduras;Recuperado;9/04/2020
Valencia;Mojica;26/10/1978;28462574185;Guatemala;Guatemala;Fiebre, Cansancio, Escalofríos y dolores corporales;Las Vegas, Estados Unidos;Confirmado;22/03/2020
Heberto;Figueroa;13/08/1945;28248974103;Suchitepéquez;Mazatenango ;Fiebre, Tos seca;Pescara, Italia;Sospechoso;10/04/2020
Belén;Santillán;19/12/1970;22357575169;Izabal;El Estor;Fiebre, Cansancio, Escalofríos y dolores corporales;Dallas, Estados Unidos;Sospechoso;1/04/2020
Bertilda;Montano;27/12/1933;2918880991;Quetzaltenango;San Carlos Sija;Fiebre, Dificultad respiratoria;San Jose, Estados Unidos;Recuperado;14/03/2020
Teófano;Solorio;5/10/2001;2491968867;Guatemala;Guatemala;Fiebre, Cansancio;El Paso, Estados Unidos;Recuperado;7/04/2020
Stella;Hernandes;14/05/1988;2105620287;Escuintla;San José;Fiebre, Tos seca;Schenectady, Estados Unidos;Recuperado;22/03/2020
Mateos;Valdivia;24/04/2000;240973391410;Alta Verapaz;Santa Cruz Verapaz;Fiebre, Dificultad respiratoria;Rockford, Estados Unidos;Sospechoso;21/03/2020
Doyel;Pérez;28/03/1923;2105941252;Escuintla;Masagua;Fiebre, Dificultad respiratoria;San Pedro, Costa Rica;Sospechoso;3/05/2020
Olmo;Galvez;25/05/1967;21985979198;San Marcos;San Marcos;Fiebre, Cansancio, Escalofríos y dolores corporales;Guadalupe, Costa Rica;Recuperado;10/04/2020
Ursy;Guerrero;29/12/1932;27445242149;Escuintla;San Vicente Pacaya;Fiebre, Tos seca, Escalofríos y dolores corporales;Larreynaga, Nicaragua;Sospechoso;4/04/2020
Salviano;Longoria;7/12/1923;196761881210;Sololá;Nahualá;Fiebre, Cansancio;Pasadena, Estados Unidos;Recuperado;1/05/2020
Narcisse;Caldera;3/11/1958;2908122828;Escuintla;Nueva Concepción;Fiebre, Dificultad respiratoria;San Cristóbal Cucho, Guatemala;Sospechoso;23/04/2020
Adalbert;Arce;24/04/1988;2851339122;Sololá;Panajachel;Fiebre, Cansancio, Escalofríos y dolores corporales;Tola, Nicaragua;Recuperado;3/04/2020
Otniel;Curiel;22/09/2011;2067572629;Guatemala;Mixco;Fiebre, Tos seca, Escalofríos y dolores corporales;Bronx, Estados Unidos;Confirmado;12/04/2020
Anush;Henríquez;31/01/1934;26367792168;Guatemala;Chinautla;Fiebre, Tos seca;Dallas, Estados Unidos;Recuperado;7/05/2020
Gregory;Corral;3/06/1969;26765319178;Chiquimula;Jocotán;Fiebre, Dificultad respiratoria;Zunilito, Guatemala;Recuperado;23/03/2020
Trix;Verdugo;5/12/2005;19060129203;San Marcos;Comitancillo;Fiebre, Cansancio, Escalofríos y dolores corporales;San Lorenzo, Mexico;Recuperado;17/04/2020
Lion;Vanegas;8/05/1921;27172483221;Guatemala;Villa Nueva;Fiebre, Cansancio;Firenze, Italia;Sospechoso;24/04/2020
Nahum;Cisneros;26/11/1994;197569811210;Sololá;Panajachel;Fiebre, Tos seca;Mangulile, Honduras;Sospechoso;30/04/2020
Gamaliel;Montanez;22/10/1936;19337775121;Quiché;Santa María Nebaj;Fiebre, Cansancio, Escalofríos y dolores corporales;Tampa, Estados Unidos;Sospechoso;3/05/2020
Nicholai;Cordero;5/08/1967;270882641610;Escuintla;Palín;Fiebre, Tos seca;Omaha, Estados Unidos;Sospechoso;25/03/2020
Mayda;Duran;4/05/1976;23639127212;Zacapa;Cabañas;Fiebre, Cansancio;San Lucas Tolimán, Guatemala;Confirmado;20/03/2020
Naida;Lucio;23/06/2001;2692001163;Chiquimula;Quezaltepeque;Fiebre, Cansancio, Escalofríos y dolores corporales;Paterson, Estados Unidos;Confirmado;15/03/2020
Cleodora;Covarrubias;4/02/2001;226370821910;Sololá;Concepción;Fiebre, Cansancio, Escalofríos y dolores corporales;Washington, Estados Unidos;Sospechoso;15/04/2020
Milburga;Bueno;27/12/1927;2944390662;Jalapa;San Pedro Pinula;Fiebre, Cansancio, Escalofríos y dolores corporales;Matiguás, Nicaragua;Recuperado;7/05/2020
Carim;Esquibel;14/04/2014;2599582517;Guatemala;Guatemala;Fiebre, Cansancio;Chitré, Panama;Confirmado;17/04/2020
Xenia;Barrientos;11/08/1933;2030928933;Suchitepéquez;San José El Ídolo;Fiebre, Tos seca, Escalofríos y dolores corporales;Vigo, España;Sospechoso;12/04/2020
Abo;Núñez;26/10/1927;19265512198;Guatemala;Mixco;Fiebre, Tos seca;North Little Rock, Estados Unidos;Recuperado;1/05/2020
Michaela;Ocasio;7/03/1956;22244566128;Jalapa;San Carlos Alzatate;Fiebre, Tos seca, Escalofríos y dolores corporales;Jacksonville, Estados Unidos;Recuperado;28/04/2020
Nahir;Sandoval;18/04/1988;289485061810;Escuintla;San José;Fiebre, Tos seca, Escalofríos y dolores corporales;San Francisco, Mexico;Sospechoso;8/05/2020
Ary;Rael;16/01/1986;20381684173;Escuintla;Iztapa;Fiebre, Cansancio, Escalofríos y dolores corporales;San Ignacio de Tupile, Panama;Sospechoso;25/04/2020
Privato;Urena;15/03/1923;27346044149;Guatemala;Guatemala;Fiebre, Tos seca;Providence, Estados Unidos;Recuperado;27/03/2020
Styalianos;Pineda;13/07/1959;27090426207;Sololá;Nahualá;Fiebre, Tos seca;Vicente Guerrero, Mexico;Confirmado;14/03/2020
Esculapio;Cantú;2/03/2006;2522116322;Sacatepéquez;San Miguel Dueñas;Fiebre, Dificultad respiratoria;San Benito, Guatemala;Recuperado;11/04/2020
Ariane;Ballesteros;9/03/2002;2242399992;Izabal;Morales;Fiebre, Cansancio;Laguna de Perlas, Nicaragua;Recuperado;16/03/2020
Sophie;Madrigal;26/12/1980;29068461185;Quetzaltenango;Cantel;Fiebre, Cansancio, Escalofríos y dolores corporales;Guadalupe, Mexico;Recuperado;25/03/2020
Melecio;Gurule;14/08/2019;2297171935;Quiché;Chicamán;Fiebre, Dificultad respiratoria;Philadelphia, Estados Unidos;Sospechoso;11/04/2020
Angelines;Gaona;5/04/1962;2675132414;Retalhuleu;Santa Cruz Muluá;Fiebre, Dificultad respiratoria;Linda Vista, Mexico;Confirmado;15/03/2020
Nedar;Aranda;3/06/1950;20279676193; Quetzaltenango; Salcajá;Fiebre, Tos seca, Escalofríos y dolores corporales;Las Palmas, Mexico;Sospechoso;16/03/2020
Elpidio;Comejo;5/07/1987;2331437159;Escuintla;Siquinalá;Fiebre, Cansancio;Nueva Guadalupe, El Salvador;Confirmado;8/05/2020
Argento;Hurtado;29/08/1997;233435632110;Guatemala;Mixco;Fiebre, Dificultad respiratoria;La Concepcion, Mexico;Sospechoso;17/03/2020
Alesia;Preciado;23/04/1998;256616211910;San Marcos;Ayutla;Fiebre, Tos seca;Santa Clara La Laguna, Guatemala;Recuperado;9/04/2020
Renata;Ulibarri;26/11/1973;2777793619;Jalapa;Mataquescuintla;Fiebre, Cansancio;Rafael Hernandez Ochoa, Mexico;Sospechoso;17/03/2020
Vannina;Zamudio;18/12/1988;26460759125;Guatemala;San José Pinula;Fiebre, Tos seca;Melchor de Mencos, Guatemala;Confirmado;30/03/2020
Zulma;Cordero;16/01/1946;24633337149;Escuintla;Palín;Fiebre, Dificultad respiratoria;Colorado Springs, Estados Unidos;Recuperado;15/04/2020
Macedonio;Mojica;7/06/1934;2825286754;El Progreso;Guastatoya;Fiebre, Tos seca, Escalofríos y dolores corporales;Benito Juarez, Mexico;Sospechoso;3/04/2020
Martial;Armenta;16/05/1968;26583666164;Escuintla;Tiquisate;Fiebre, Tos seca;Fort Worth, Estados Unidos;Sospechoso;28/04/2020
Guy;Rosas;12/01/2006;246999571810;Huehuetenango;Nentón;Fiebre, Tos seca;Terre Haute, Estados Unidos;Sospechoso;24/04/2020
Emillen;Razo;16/09/1959;2473205293;Escuintla;Palín;Fiebre, Tos seca;Guadalupe, Mexico;Recuperado;13/03/2020
Damián;Lugo;9/09/1927;21254992112;Escuintla;Palín;Fiebre, Tos seca, Escalofríos y dolores corporales;San Sebastian, Mexico;Confirmado;9/04/2020
Nasya;Estévez;26/05/1963;1974026524;San Marcos;Ayutla;Fiebre, Tos seca;Amarillo, Estados Unidos;Confirmado;8/05/2020
Alessandra;Galarza;1/12/1921;20173358175;Chiquimula;Chiquimula;Fiebre, Dificultad respiratoria;Nicoya, Costa Rica;Recuperado;20/03/2020
Elina;Miramontes;6/01/2018;24857007196;Quetzaltenango;Quetzaltenango;Fiebre, Cansancio;Jackson, Estados Unidos;Sospechoso;24/04/2020
Sabra;Leal;19/03/1991;19677073165;Sacatepéquez;Ciudad Vieja;Fiebre, Tos seca, Escalofríos y dolores corporales;Batán, Costa Rica;Recuperado;7/05/2020
Dorian;Garay;25/09/1939;2106477257;Sololá;San Antonio Palopó;Fiebre, Cansancio, Escalofríos y dolores corporales;Boise, Estados Unidos;Recuperado;4/04/2020
Leto;Villareal;29/03/2010;21022448175;Escuintla;Siquinalá;Fiebre, Tos seca, Escalofríos y dolores corporales;Denton, Estados Unidos;Confirmado;24/04/2020
Dylan;Aparicio;16/08/2014;2955115513;Huehuetenango;La Libertad;Fiebre, Cansancio, Escalofríos y dolores corporales;San Diego, Costa Rica;Confirmado;14/03/2020
Ary;Alejandro;20/10/1921;2563096689;Quetzaltenango;Cantel;Fiebre, Cansancio;Bronx, Estados Unidos;Recuperado;23/03/2020
Belinda;Arteaga;19/01/1964;2860428156;Zacapa;Usumatlán;Fiebre, Cansancio, Escalofríos y dolores corporales;Sacramento, Estados Unidos;Sospechoso;14/04/2020
Encarna;Cervantes;4/04/1996;23043190156;Guatemala;Guatemala;Fiebre, Dificultad respiratoria;Las Vegas, Estados Unidos;Recuperado;10/04/2020
Ezechiel;Alemán;16/10/1961;2636454341;Sololá;Concepción;Fiebre, Tos seca;Tucson, Estados Unidos;Recuperado;13/04/2020
Marién;Serna;31/07/1932;24836038145;Guatemala;Guatemala;Fiebre, Cansancio;Saint Joseph, Estados Unidos;Recuperado;27/04/2020
Jules;Duarte;14/09/1924;20934032156;Sololá;Nahualá;Fiebre, Dificultad respiratoria;Birmingham, Estados Unidos;Recuperado;10/04/2020
Ricarda;Guerra;23/10/2010;2943529425;Escuintla;Iztapa;Fiebre, Cansancio, Escalofríos y dolores corporales;Pueblo Viejo, Panama;Confirmado;29/03/2020
Denisse;Perea;8/02/2001;24814712115;Alta Verapaz;San Cristóbal Verapaz;Fiebre, Dificultad respiratoria;Aserrío de Gariché, Panama;Sospechoso;21/04/2020
Luisina;Corral;19/03/1960;26544356155;Zacapa;Estanzuela;Fiebre, Tos seca, Escalofríos y dolores corporales;Lazaro Cardenas, Mexico;Recuperado;23/04/2020
Karol;Salcido;18/01/1932;2708305276;San Marcos;Malacatán;Fiebre, Dificultad respiratoria;Vista Hermosa, Panama;Confirmado;19/04/2020
Carisa;Matías;25/03/1930;24230603185;Escuintla;Palín;Fiebre, Cansancio, Escalofríos y dolores corporales;Quesada, Costa Rica;Confirmado;21/04/2020
Tirso;Castillo;10/07/1960;2385271185;San Marcos;San Marcos;Fiebre, Tos seca;Las Vegas, Honduras;Confirmado;12/04/2020
Marian;Collazo;27/01/2015;2378416055;Guatemala;Villa Nueva;Fiebre, Tos seca, Escalofríos y dolores corporales;Miami, Estados Unidos;Confirmado;1/04/2020
Hipólito;Carranza;26/03/2009;231281592010;Alta Verapaz;Tamahú;Fiebre, Cansancio;Jardin, Mexico;Sospechoso;12/04/2020
Cleodora;Chávez;18/11/1995;23239540141;Zacapa;Teculután;Fiebre, Cansancio, Escalofríos y dolores corporales;Vallecillo, Honduras;Sospechoso;29/03/2020
Aleydis;Correa;17/07/1926;2286995555;Huehuetenango;Jacaltenango;Fiebre, Cansancio, Escalofríos y dolores corporales;Del Valle, Mexico;Confirmado;26/04/2020
Zilla;Callas;9/03/1967;28635768910;San Marcos;Ayutla;Fiebre, Dificultad respiratoria;San Antonio, Mexico;Recuperado;19/04/2020
Haide;Verduzco;13/03/2001;2574079045;Chiquimula;Quezaltepeque;Fiebre, Dificultad respiratoria;Patulul, Guatemala;Confirmado;12/04/2020
Baltasár;Alcantar;30/08/1958;2525098035;Escuintla;Tiquisate;Fiebre, Cansancio;Buenavista, Mexico;Recuperado;15/03/2020
Irati;Garica;31/07/1971;2422633563;Guatemala;Amatitlán;Fiebre, Tos seca, Escalofríos y dolores corporales;Providencia, Mexico;Sospechoso;21/03/2020
Getulio;Rosales;9/06/1999;23463557410;Quiché;Sacapulas;Fiebre, Dificultad respiratoria;Yaviza, Panama;Confirmado;8/05/2020
Dalmacia;Sepúlveda;22/01/1957;29053507157;Zacapa;Cabañas;Fiebre, Tos seca, Escalofríos y dolores corporales;Napoli, Italia;Recuperado;1/05/2020
Tibor;Partida;10/04/2019;29577130189;El Progreso;Morazán;Fiebre, Dificultad respiratoria;Puerto Cabezas, Nicaragua;Confirmado;8/04/2020
Vesna;Sanches;21/09/1995;2640992877;Izabal;Los Amates;Fiebre, Cansancio;Houston, Estados Unidos;Recuperado;15/03/2020
Adelfa;Soliz;19/10/1977;26273197141;El Progreso;Morazán;Fiebre, Cansancio, Escalofríos y dolores corporales;Genova, Italia;Sospechoso;27/04/2020
Britanic;Villaseñor;3/09/1955;2518838877;San Marcos;Malacatán;Fiebre, Tos seca;Santa Rosa de Copán, Honduras;Confirmado;8/04/2020
Malcon;Naranjo;16/10/1936;227480431710;Sololá;Nahualá;Fiebre, Tos seca, Escalofríos y dolores corporales;El Congo, El Salvador;Sospechoso;25/03/2020
Amaia;Sánchez;12/06/1957;29271584199;Sololá;Panajachel;Fiebre, Tos seca;Lepaterique, Honduras;Sospechoso;18/04/2020
Melina;Cano;9/08/1930;2504442161;Sacatepéquez;Ciudad Vieja;Fiebre, Tos seca, Escalofríos y dolores corporales;La Concepcion, Mexico;Confirmado;20/04/2020
Clemencia;Hinojosa;14/12/2002;22718059225;Huehuetenango;Santa Bárbara;Fiebre, Tos seca;Wichita, Estados Unidos;Sospechoso;23/03/2020
Henedina;Candelaria;5/01/2015;2599889677;Sololá;Panajachel;Fiebre, Dificultad respiratoria;Matiguás, Nicaragua;Confirmado;1/05/2020
Constantino;Melgar;5/12/1967;2768376644;Quetzaltenango;Quetzaltenango;Fiebre, Cansancio;Dallas, Estados Unidos;Confirmado;7/05/2020
Zoilo;Montero;1/12/1988;2529476052;Escuintla;Iztapa;Fiebre, Tos seca;Saint Louis, Estados Unidos;Confirmado;4/04/2020
Antipas;Lovato;17/06/1953;24147231115;El Progreso;Sanarate;Fiebre, Dificultad respiratoria;Los Angeles, Estados Unidos;Sospechoso;15/04/2020
Nicon;Rascón;18/09/1971;20331987148;Sololá;Concepción;Fiebre, Tos seca;Las Palmas, Mexico;Recuperado;15/03/2020
Camelia;Castro;29/03/2003;24174255124;Sololá;Concepción;Fiebre, Tos seca, Escalofríos y dolores corporales;La Libertad, Honduras;Sospechoso;4/05/2020
Malte;Briones;28/04/2004;28196733135;Guatemala;Guatemala;Fiebre, Cansancio, Escalofríos y dolores corporales;Waterbury, Estados Unidos;Sospechoso;4/04/2020
Solomon;Zamora;28/01/1931;2300651969;Retalhuleu;Champerico;Fiebre, Tos seca;Cincinnati, Estados Unidos;Confirmado;19/04/2020
Partenia;Padrón;23/06/1926;2049400394;Retalhuleu;San Sebastián;Fiebre, Tos seca, Escalofríos y dolores corporales;San Diego, Estados Unidos;Sospechoso;19/03/2020
Greta;Zayas;23/04/1978;19302053179;Retalhuleu;San Sebastián;Fiebre, Dificultad respiratoria;Los Nogales, Mexico;Confirmado;8/05/2020
Gracias;Borrego;6/09/1971;27468377137;El Progreso;Morazán;Fiebre, Cansancio, Escalofríos y dolores corporales;Morelos, Mexico;Sospechoso;22/03/2020
Itamar;Mora;2/02/1974;2439044173;Guatemala;San Raymundo;Fiebre, Tos seca, Escalofríos y dolores corporales;El Crucero, Nicaragua;Confirmado;13/04/2020
Alcia;Cervantes;28/03/2006;23841968165;Totonicapán;San Bartolo;Fiebre, Cansancio;Santa Cruz, Honduras;Sospechoso;23/04/2020
Rayen;Fajardo;3/10/1951;29390030208;Retalhuleu;Retalhuleu;Fiebre, Cansancio;Alameda, Mexico;Confirmado;1/04/2020
Jonah;Burgos;2/06/1928;24996919910;Guatemala;Guatemala;Fiebre, Tos seca, Escalofríos y dolores corporales;Evansville, Estados Unidos;Confirmado;17/03/2020
Nerón;Montanez;2/12/1945;2188276437;Escuintla;Iztapa;Fiebre, Cansancio, Escalofríos y dolores corporales;Miami, Estados Unidos;Confirmado;16/04/2020
Seaghdha;Aguilera;1/04/1975;2996760264;Guatemala;Fraijanes;Fiebre, Tos seca;Lazaro Cardenas, Mexico;Confirmado;1/05/2020
Laurence;Zelaya;10/06/1997;243247891910;Suchitepéquez;Cuyotenango;Fiebre, Tos seca, Escalofríos y dolores corporales;Gatesville, Estados Unidos;Recuperado;24/04/2020
Verónica;Medina;21/05/1956;2095430429;Huehuetenango;Nentón;Fiebre, Cansancio;Jerez, Guatemala;Sospechoso;18/03/2020
Cancio;Armijo;11/10/1986;22077335126;Quetzaltenango;Almolonga;Fiebre, Cansancio, Escalofríos y dolores corporales;Jefferson City, Estados Unidos;Recuperado;6/05/2020
Bibiano;Orta;20/05/1976;26139533223; Quetzaltenango; Cantel;Fiebre, Cansancio, Escalofríos y dolores corporales;Monroe, Estados Unidos;Recuperado;4/04/2020
Leonela;Barajas;10/10/2013;2659838313;Jutiapa;Comapa;Fiebre, Dificultad respiratoria;Benito Juarez, Mexico;Sospechoso;22/03/2020
Sharif;Rojas;19/10/1994;22260761176;Guatemala;Villa Nueva;Fiebre, Dificultad respiratoria;San Francisco, Estados Unidos;Recuperado;1/05/2020
Eloy;Batista;9/02/1997;24404991107;Chimaltenango;Patzún;Fiebre, Tos seca;Milano, Italia;Recuperado;26/03/2020
Valentino;Castro;23/09/1934;2456351284;Quetzaltenango;Salcajá;Fiebre, Cansancio, Escalofríos y dolores corporales;Albany, Estados Unidos;Sospechoso;4/04/2020
Malco;Negrete;27/12/1920;28857772214;Sololá;Sololá;Fiebre, Cansancio;La Purisima, Mexico;Sospechoso;29/04/2020
Acacio;Portillo;30/01/1974;24443557124;Quiché;Cunén;Fiebre, Cansancio, Escalofríos y dolores corporales;Panamá, Panama;Confirmado;14/03/2020
Agatha;Montalvo;12/08/1949;2957020122;Alta Verapaz;Tamahú;Fiebre, Cansancio;San Francisco, Costa Rica;Confirmado;28/04/2020
Selene;Sandoval;26/10/1945;2117680545;Sololá;San Antonio Palopó;Fiebre, Cansancio, Escalofríos y dolores corporales;El Paso, Estados Unidos;Recuperado;8/05/2020
Nur;Mondragón;1/01/1965;29323079205;Chiquimula;Olopa;Fiebre, Dificultad respiratoria;Sevilla, España;Sospechoso;26/03/2020
Abigaíl;Adame;17/12/1977;2138522941;Suchitepéquez;Mazatenango ;Fiebre, Dificultad respiratoria;Buenavista, Mexico;Recuperado;4/05/2020
Erberto;Velasco;15/10/1962;2228453046;Zacapa;Cabañas;Fiebre, Tos seca;Venezia, Italia;Sospechoso;7/05/2020
Nicasio;Barrios;18/05/1926;269712191110;Guatemala;Guatemala;Fiebre, Cansancio, Escalofríos y dolores corporales;Vancouver, Estados Unidos;Recuperado;7/05/2020
Gilberta;Merino;10/11/1982;2143689296;Zacapa;Cabañas;Fiebre, Tos seca;Richmond, Estados Unidos;Recuperado;1/05/2020
Cadelaria;Segura;28/10/1933;2474184825;Jutiapa;Comapa;Fiebre, Tos seca;Kissimmee, Estados Unidos;Recuperado;4/05/2020
Mirko;Nieto;2/01/1973;2113562935;Jutiapa;Jerez;Fiebre, Cansancio, Escalofríos y dolores corporales;Garden Grove, Estados Unidos;Sospechoso;30/03/2020
Dallas;Griego;29/08/2017;2513918528;San Marcos;Catarina;Fiebre, Cansancio, Escalofríos y dolores corporales;New York City, Estados Unidos;Confirmado;19/04/2020
Illcapil;Holguín;28/11/1975;29346907144;Baja Verapaz;Salamá;Fiebre, Cansancio, Escalofríos y dolores corporales;El Suyatal, Honduras;Sospechoso;2/04/2020
Piuque;Salgado;10/11/2007;2991101812;Izabal;El Estor;Fiebre, Cansancio;Birmingham, Estados Unidos;Recuperado;4/05/2020
Wendy;Aguayo;23/06/2011;19861386145;Guatemala;Guatemala;Fiebre, Cansancio;Tierra Blanca, Mexico;Confirmado;15/03/2020
Maureen;Casillas;28/06/1988;1917932431;Jalapa;San Manuel Chaparrón;Fiebre, Tos seca;Guadalupe Victoria, Mexico;Confirmado;21/03/2020
Paco;Colunga;17/04/1970;21637567203;Jutiapa;Jalpatagua;Fiebre, Cansancio;Pueblo Nuevo Viñas, Guatemala;Recuperado;13/04/2020
